Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
4449	:	1661892640.200	     0.029	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr9
4450	:	1661892640.228	     0.031	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr10
4451	:	1661892640.259	     0.049	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr11
4452	:	1661892640.308	     0.027	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr12
4453	:	1661892640.336	     0.032	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr13
4454	:	1661892640.368	     0.024	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr14
4455	:	1661892640.393	     0.036	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr15
4456	:	1661892640.429	     0.028	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr16
4457	:	1661892640.457	     0.049	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr17
4458	:	1661892640.506	     0.030	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr18
4459	:	1661892640.537	     0.058	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr19
4460	:	1661892640.594	     0.069	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr20
4461	:	1661892640.662	     0.034	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr21
4462	:	1661892640.696	     0.076	0	62	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chr22
4463	:	1661892640.772	     0.050	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chrX
4464	:	1661892640.808	     0.017	0	61	0	0	split_wrapper ../dataDerived/methylBedBySample/315.bed ../dataDerived/methylBedByChrom/ chrY
4467	:	1661892640.940	    21.723	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr3
4468	:	1661892640.957	    21.888	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr4
4469	:	1661892640.972	    21.875	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr5
4466	:	1661892640.926	    27.975	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr2
4472	:	1661892663.255	    10.828	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr8
4470	:	1661892662.844	    12.699	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr6
4471	:	1661892663.175	    12.713	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr7
4473	:	1661892669.011	     9.667	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr9
4474	:	1661892674.103	    11.348	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr10
4475	:	1661892675.588	    11.713	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr11
4477	:	1661892678.818	     8.855	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr13
4476	:	1661892675.931	    12.154	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr12
4478	:	1661892685.488	     7.890	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr14
4465	:	1661892640.823	    54.694	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr1
4479	:	1661892687.477	     8.928	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr15
4480	:	1661892687.784	    10.282	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr16
4481	:	1661892688.109	    11.125	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr17
4482	:	1661892693.641	     6.743	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr18
4485	:	1661892698.171	     4.904	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr21
4484	:	1661892696.470	     7.151	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr20
4488	:	1661892703.157	     0.888	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chrY
4483	:	1661892695.549	     8.720	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr19
4486	:	1661892699.296	     6.750	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chr22
4487	:	1661892700.438	     8.571	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/316.bed ../dataDerived/methylBedByChrom/ chrX
4492	:	1661892706.102	    20.934	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr4
4491	:	1661892704.313	    22.725	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr3
4493	:	1661892709.052	    17.986	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr5
4490	:	1661892704.081	    28.849	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr2
4496	:	1661892727.493	    11.063	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr8
4494	:	1661892727.071	    12.002	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr6
4495	:	1661892727.338	    12.773	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr7
4497	:	1661892732.996	     9.822	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr9
4498	:	1661892738.594	    10.638	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr10
4499	:	1661892739.178	    11.289	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr11
4501	:	1661892742.969	     7.992	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr13
4500	:	1661892740.245	    11.423	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr12
4502	:	1661892749.279	     7.655	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr14
4489	:	1661892703.665	    54.618	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr1
4503	:	1661892750.612	     8.311	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr15
4504	:	1661892751.056	    10.117	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr16
4505	:	1661892751.780	    10.571	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr17
4506	:	1661892756.991	     6.412	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr18
4507	:	1661892758.349	    10.140	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr19
4508	:	1661892758.946	    10.010	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr20
4509	:	1661892761.263	     8.466	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr21
4512	:	1661892768.897	     0.994	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chrY
4510	:	1661892762.482	    10.434	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chr22
4511	:	1661892763.430	    13.187	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/317.bed ../dataDerived/methylBedByChrom/ chrX
4515	:	1661892769.993	    23.243	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr3
4516	:	1661892772.980	    20.329	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr4
4517	:	1661892776.654	    16.657	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr5
4514	:	1661892769.759	    29.908	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr2
4520	:	1661892793.493	    11.703	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr8
4518	:	1661892793.309	    12.019	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr6
4519	:	1661892793.411	    13.052	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr7
4521	:	1661892799.704	     9.835	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr9
4523	:	1661892805.366	    10.072	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr11
4522	:	1661892805.228	    11.470	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr10
4525	:	1661892809.574	     8.215	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr13
4524	:	1661892806.523	    11.809	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr12
4526	:	1661892815.519	     7.898	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr14
4527	:	1661892816.723	     8.325	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr15
4513	:	1661892769.113	    56.846	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr1
4528	:	1661892817.871	     9.800	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr16
4529	:	1661892818.409	    10.786	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr17
4530	:	1661892823.446	     6.917	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr18
4533	:	1661892827.704	     4.512	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr21
4536	:	1661892832.246	     1.042	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chrY
4532	:	1661892826.035	     7.368	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr20
4531	:	1661892825.163	     9.125	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr19
4534	:	1661892829.335	     6.372	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chr22
4535	:	1661892830.470	     8.591	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/318.bed ../dataDerived/methylBedByChrom/ chrX
4539	:	1661892834.354	    21.414	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr3
4540	:	1661892835.807	    20.042	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr4
4541	:	1661892839.125	    16.724	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr5
4538	:	1661892833.462	    27.061	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr2
4544	:	1661892855.965	    11.546	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr8
4542	:	1661892855.849	    13.203	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr6
4543	:	1661892855.880	    13.321	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr7
4545	:	1661892860.560	    10.799	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr9
4546	:	1661892867.619	    11.700	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr10
4549	:	1661892871.400	     8.809	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr13
4547	:	1661892869.169	    11.624	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr11
4548	:	1661892869.252	    11.886	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr12
4550	:	1661892879.352	     7.187	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr14
4537	:	1661892833.322	    53.642	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr1
4551	:	1661892880.250	     7.953	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr15
4552	:	1661892880.862	     8.088	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr16
4553	:	1661892881.209	     8.167	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr17
4554	:	1661892886.594	     6.761	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr18
4557	:	1661892889.019	     4.543	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr21
4560	:	1661892893.628	     1.582	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chrY
4556	:	1661892888.303	     7.206	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr20
4558	:	1661892889.440	     6.603	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr22
4555	:	1661892887.093	     9.440	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chr19
4559	:	1661892893.430	     9.134	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/319.bed ../dataDerived/methylBedByChrom/ chrX
4563	:	1661892896.149	    20.035	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr3
4564	:	1661892896.668	    19.588	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr4
4565	:	1661892902.596	    13.661	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr5
4562	:	1661892895.576	    26.775	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr2
4566	:	1661892916.256	    10.215	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr6
4568	:	1661892916.440	    11.284	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr8
4567	:	1661892916.356	    12.914	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr7
4569	:	1661892922.390	     9.697	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr9
4570	:	1661892926.513	    10.398	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr10
4571	:	1661892927.785	    10.565	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr11
4572	:	1661892929.312	    10.430	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr12
4573	:	1661892932.143	     7.991	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr13
4574	:	1661892936.966	     7.861	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr14
4575	:	1661892938.416	     7.653	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr15
4561	:	1661892895.309	    51.460	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr1
4576	:	1661892939.776	     9.286	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr16
4577	:	1661892940.172	    10.026	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr17
4578	:	1661892944.868	     6.170	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr18
4581	:	1661892949.127	     4.793	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr21
4580	:	1661892946.794	     7.318	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr20
4579	:	1661892946.114	     8.889	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr19
4584	:	1661892954.033	     1.565	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chrY
4582	:	1661892950.320	     5.853	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chr22
4583	:	1661892951.094	     7.419	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/320.bed ../dataDerived/methylBedByChrom/ chrX
4587	:	1661892955.709	    18.218	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr3
4588	:	1661892956.208	    17.853	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr4
4589	:	1661892958.550	    15.512	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr5
4586	:	1661892955.120	    22.646	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr2
4591	:	1661892974.167	     9.269	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr7
4592	:	1661892974.248	     9.735	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr8
4590	:	1661892974.060	     9.972	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr6
4593	:	1661892977.913	     8.240	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr9
4594	:	1661892983.498	     9.661	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr10
4597	:	1661892986.189	     7.653	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr13
4596	:	1661892984.049	     9.930	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr12
4595	:	1661892984.031	    10.146	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr11
4585	:	1661892954.174	    42.191	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr1
4598	:	1661892993.241	     5.709	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr14
4599	:	1661892993.902	     6.342	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr15
4600	:	1661892994.008	     7.819	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr16
4602	:	1661892996.389	     5.627	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr18
4601	:	1661892994.248	     8.734	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr17
4605	:	1661893001.905	     4.196	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr21
4603	:	1661892998.995	     7.330	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr19
4604	:	1661893000.279	     6.476	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr20
4608	:	1661893006.134	     0.819	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chrY
4606	:	1661893002.030	     5.408	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chr22
4607	:	1661893003.070	     6.207	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/321.bed ../dataDerived/methylBedByChrom/ chrX
4609	:	1661893006.355	    43.826	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr1
4610	:	1661893006.777	    43.407	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr2
4611	:	1661893007.023	    43.161	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr3
4612	:	1661893007.469	    42.865	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr4
4613	:	1661893009.373	    40.963	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr5
4614	:	1661893050.335	     9.591	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr6
4617	:	1661893050.787	     9.853	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr9
4616	:	1661893050.735	    10.257	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr8
4618	:	1661893050.824	    10.262	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr10
4615	:	1661893050.653	    12.182	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr7
4621	:	1661893061.068	     7.861	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr13
4623	:	1661893062.879	     6.271	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr15
4619	:	1661893059.950	     9.851	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr11
4622	:	1661893061.236	     8.858	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr14
4620	:	1661893060.682	    10.037	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr12
4626	:	1661893069.828	     6.095	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr18
4624	:	1661893068.960	     7.247	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr16
4625	:	1661893069.178	     7.880	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr17
4628	:	1661893070.783	     6.961	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr20
4627	:	1661893070.118	     8.234	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr19
4632	:	1661893077.767	     1.357	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chrY
4629	:	1661893076.023	     3.878	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr21
4630	:	1661893076.247	     4.605	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chr22
4631	:	1661893077.087	     6.559	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/322.bed ../dataDerived/methylBedByChrom/ chrX
4635	:	1661893079.996	    18.516	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr3
4636	:	1661893080.902	    17.611	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr4
4637	:	1661893083.671	    14.884	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr5
4634	:	1661893079.194	    22.141	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr2
4640	:	1661893098.709	     8.922	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr8
4638	:	1661893098.556	     9.302	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr6
4639	:	1661893098.624	     9.687	0	0	0	0	split_wrapper ../dataDerived/methylBedBySample/323.bed ../dataDerived/methylBedByChrom/ chr7
